file_path,ll_path,cve_id,vuln_type,source
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,RUSTSEC-2022-0008,unspecified,https://crates.io/crates/windows
